"variable" "mean" "activity" "subject"
"tBodyAccMag_mean" -0.553585593347965 NA 29
"tBodyAccMag_std" -0.579067216088081 NA 29
"tGravityAccMag_mean" -0.553585593347965 NA 29
"tGravityAccMag_std" -0.579067216088081 NA 29
"tBodyAccJerkMag_mean" -0.664538060484884 NA 29
"tBodyAccJerkMag_std" -0.620472049862791 NA 29
"tBodyGyroMag_mean" -0.602228993700349 NA 29
"tBodyGyroMag_std" -0.653732301592151 NA 29
"tBodyGyroJerkMag_mean" -0.802293906366279 NA 29
"tBodyGyroJerkMag_std" -0.840156364186047 NA 29
"fBodyAcc_mean_X" -0.579901000186134 NA 29
"fBodyAcc_mean_Y" -0.587686308146221 NA 29
"fBodyAcc_mean_Z" -0.680547675465116 NA 29
"fBodyAcc_std_X" -0.5727879490375 NA 29
"fBodyAcc_std_Y" -0.630978844851831 NA 29
"fBodyAcc_std_Z" -0.602550925183721 NA 29
"fBodyAcc_meanFreq_X" -0.165350787567733 NA 29
"fBodyAcc_meanFreq_Y" 0.128076957523023 NA 29
"fBodyAcc_meanFreq_Z" 0.0886270605992151 NA 29
"fBodyAccJerk_mean_X" -0.629875853152035 NA 29
"fBodyAccJerk_mean_Y" -0.641289075786337 NA 29
"fBodyAccJerk_mean_Z" -0.768433928313954 NA 29
"fBodyAccJerk_std_X" -0.651564188964826 NA 29
"fBodyAccJerk_std_Y" -0.655526116655523 NA 29
"fBodyAccJerk_std_Z" -0.818292780813954 NA 29
"fBodyAccJerk_meanFreq_X" 0.0107764076990698 NA 29
"fBodyAccJerk_meanFreq_Y" -0.0815611305061628 NA 29
"fBodyAccJerk_meanFreq_Z" -0.00952646181569767 NA 29
"fBodyGyro_mean_X" -0.685747413486628 NA 29
"fBodyGyro_mean_Y" -0.735972301656977 NA 29
"fBodyGyro_mean_Z" -0.689221357718023 NA 29
"fBodyGyro_std_X" -0.752567831707849 NA 29
"fBodyGyro_std_Y" -0.588857987485174 NA 29
"fBodyGyro_std_Z" -0.749163172296512 NA 29
"fBodyGyro_meanFreq_X" 0.00201044246625 NA 29
"fBodyGyro_meanFreq_Y" -0.253940049719767 NA 29
"fBodyGyro_meanFreq_Z" 0.0203516079320058 NA 29
"fBodyAccMag_mean" -0.589294014734302 NA 29
"fBodyAccMag_std" -0.639314176054942 NA 29
"fBodyAccMag_meanFreq" 0.162765300930698 NA 29
"fBodyAccJerkMag_mean" -0.609879937469099 NA 29
"fBodyAccJerkMag_std" -0.636434470547384 NA 29
"fBodyAccJerkMag_meanFreq" 0.227450813250137 NA 29
"fBodyGyroMag_mean" -0.722018434984302 NA 29
"fBodyGyroMag_std" -0.671454324368401 NA 29
"fBodyGyroMag_meanFreq" -0.0446469221483721 NA 29
"fBodyGyroJerkMag_mean" -0.840464164156977 NA 29
"fBodyGyroJerkMag_std" -0.851462426569767 NA 29
"fBodyGyroJerkMag_meanFreq" 0.212434137252471 NA 29
"tBodyAcc_mean_X" 0.276305836721932 NA 30
"tBodyAcc_mean_Y" -0.0175856077340209 NA 30
"tBodyAcc_mean_Z" -0.10589355727859 NA 30
"tBodyAcc_std_X" -0.615890785389034 NA 30
"tBodyAcc_std_Y" -0.519047387875457 NA 30
"tBodyAcc_std_Z" -0.522643273772115 NA 30
"tGravityAcc_mean_X" 0.696858200678851 NA 30
"tGravityAcc_mean_Y" 0.0512698188974987 NA 30
"tGravityAcc_mean_Z" 0.184343178348037 NA 30
"tGravityAcc_std_X" -0.974319118563969 NA 30
"tGravityAcc_std_Y" -0.952288292767624 NA 30
"tGravityAcc_std_Z" -0.92943263464752 NA 30
"tBodyAccJerk_mean_X" 0.0734799270148825 NA 30
"tBodyAccJerk_mean_Y" 0.00730438257971279 NA 30
"tBodyAccJerk_mean_Z" -0.000653871890373369 NA 30
"tBodyAccJerk_std_X" -0.679007254150131 NA 30
"tBodyAccJerk_std_Y" -0.6607705539047 NA 30
"tBodyAccJerk_std_Z" -0.781644485013055 NA 30
"tBodyGyro_mean_X" -0.0354229280326632 NA 30
"tBodyGyro_mean_Y" -0.0717482452402089 NA 30
"tBodyGyro_mean_Z" 0.0834544586693995 NA 30
"tBodyGyro_std_X" -0.671005846122715 NA 30
"tBodyGyro_std_Y" -0.538990663942298 NA 30
"tBodyGyro_std_Z" -0.589783442185379 NA 30
"tBodyGyroJerk_mean_X" -0.0926769005274151 NA 30
"tBodyGyroJerk_mean_Y" -0.0412903779669452 NA 30
"tBodyGyroJerk_mean_Z" -0.0493556177875196 NA 30
"tBodyGyroJerk_std_X" -0.780636429556136 NA 30
"tBodyGyroJerk_std_Y" -0.79894807305483 NA 30
"tBodyGyroJerk_std_Z" -0.76322854691906 NA 30
"tBodyAccMag_mean" -0.538131194183003 NA 30
"tBodyAccMag_std" -0.588158111633681 NA 30
"tGravityAccMag_mean" -0.538131194183003 NA 30
"tGravityAccMag_std" -0.588158111633681 NA 30
"tBodyAccJerkMag_mean" -0.697050126998956 NA 30
"tBodyAccJerkMag_std" -0.658972148093473 NA 30
"tBodyGyroMag_mean" -0.510032754098198 NA 30
"tBodyGyroMag_std" -0.573779428671018 NA 30
"tBodyGyroJerkMag_mean" -0.785870931331593 NA 30
"tBodyGyroJerkMag_std" -0.810398514673629 NA 30
"fBodyAcc_mean_X" -0.635650125322193 NA 30
"fBodyAcc_mean_Y" -0.55849001001906 NA 30
"fBodyAcc_mean_Z" -0.634958546900783 NA 30
"fBodyAcc_std_X" -0.609238911508407 NA 30
"fBodyAcc_std_Y" -0.531321491840992 NA 30
"fBodyAcc_std_Z" -0.506570361273995 NA 30
"fBodyAcc_meanFreq_X" -0.302775397984856 NA 30
"fBodyAcc_meanFreq_Y" -0.0844208556775196 NA 30
"fBodyAcc_meanFreq_Z" -0.0415480598651175 NA 30
"fBodyAccJerk_mean_X" -0.685307771157441 NA 30
"fBodyAccJerk_mean_Y" -0.671673670524282 NA 30
"fBodyAccJerk_mean_Z" -0.755432212793734 NA 30
"fBodyAccJerk_std_X" -0.701879208571802 NA 30
"fBodyAccJerk_std_Y" -0.672622022924282 NA 30
"fBodyAccJerk_std_Z" -0.807184940939948 NA 30
"fBodyAccJerk_meanFreq_X" -0.131649976206266 NA 30
"fBodyAccJerk_meanFreq_Y" -0.294148321077076 NA 30
"fBodyAccJerk_meanFreq_Z" -0.168604693962381 NA 30
"fBodyGyro_mean_X" -0.667418236692689 NA 30
"fBodyGyro_mean_Y" -0.629910665959817 NA 30
"fBodyGyro_mean_Z" -0.615699347830287 NA 30
"fBodyGyro_std_X" -0.676801995680601 NA 30
"fBodyGyro_std_Y" -0.496310421449608 NA 30
"fBodyGyro_std_Z" -0.620253390415144 NA 30
"fBodyGyro_meanFreq_X" -0.231709876750131 NA 30
"fBodyGyro_meanFreq_Y" -0.361122796402089 NA 30
"fBodyGyro_meanFreq_Z" -0.201705723987467 NA 30
"fBodyAccMag_mean" -0.600372067046214 NA 30
"fBodyAccMag_std" -0.646522810920757 NA 30
"fBodyAccMag_meanFreq" -0.0301197123824804 NA 30
"fBodyAccJerkMag_mean" -0.656339723754047 NA 30
"fBodyAccJerkMag_std" -0.664600262443812 NA 30
"fBodyAccJerkMag_meanFreq" 0.0817046208143603 NA 30
"fBodyGyroMag_mean" -0.669600510563003 NA 30
"fBodyGyroMag_std" -0.589192650089817 NA 30
"fBodyGyroMag_meanFreq" -0.205094596687206 NA 30
"fBodyGyroJerkMag_mean" -0.811292332428198 NA 30
"fBodyGyroJerkMag_std" -0.822805618746736 NA 30
"fBodyGyroJerkMag_meanFreq" 0.0433050556386684 NA 30
